Export Status,Error Message,*Location Type,*Parent Path,*Location Name,*Effective Date,*Expiration Date,Full Name,Description,Address,Cost Center,Direct Work Percent,Indirect Work Percent,Transferable,Currency,Color,External Id
Success,,Job,CN/10100/HBS Center/Main Campus/10182 Radiology,TRAINEE,1/01/1900,1/01/3000,TRAINEE,Clinical Trainee,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10182-JC2420-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10182 Radiology,Reading Room,1/01/1900,1/01/3000,Reading Room,Digital Imaging Reading Room,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10182-Reading Room-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10182 Radiology,ORIENT,1/01/1900,1/01/3000,ORIENT,Orient,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10182-Orient-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10182 Radiology,EDU,1/01/1900,1/01/3000,EDU,EDU,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10182-EDU-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10182 Radiology,MEETING,1/01/1900,1/01/3000,MEETING,Meeting,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10182-Meeting-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10182 Radiology,SUPER,1/01/1900,1/01/3000,SUPER,SUPER,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10182-SUPER-EXTID
Success,,COST CENTER,CN/10100/HBS Center/Main Campus,10188 Nuclear Medicine without RNs,1/01/1900,1/01/3000,10188 Nuclear Medicine without RNs,10188 Nuclear Medicine without RNs,,10188,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10188-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10188 Nuclear Medicine without RNs,EXTERN,1/01/1900,1/01/3000,EXTERN,Student Extern,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10188-JC2426-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10188 Nuclear Medicine without RNs,TRAINEE,1/01/1900,1/01/3000,TRAINEE,Clinical Trainee,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10188-JC2420-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10188 Nuclear Medicine without RNs,TECH,1/01/1900,1/01/3000,TECH,Lead Nuclear MedPet Tech SEI,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10188-JC2357-EXTID
Success,,COST CENTER,CN/10100/HBS Center/Main Campus,10187 Ultrasound without RNs,1/01/1900,1/01/3000,10187 Ultrasound without RNs,10187 Ultrasound without RNs,,10187,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10187-EXTID
Success,,SUBAREA,CN/10100/HBS Center/Main Campus/10187 Ultrasound without RNs,On Call,1/01/1900,1/01/3000,US wo RN On Call,US wo RN On Call,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10187-On Call-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10187 Ultrasound without RNs/On Call,TECH OC,1/01/1900,1/01/3000,TECH OC,US wo RN OC TECH,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10187-On Call-OC TECH-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10187 Ultrasound without RNs,TRAINEE,1/01/1900,1/01/3000,TRAINEE,Clinical Trainee,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10187-JC2420-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10187 Ultrasound without RNs,ORIENT,1/01/1900,1/01/3000,ORIENT,Orient,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10187-Orient-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10187 Ultrasound without RNs,EDU,1/01/1900,1/01/3000,EDU,EDU,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10187-EDU-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10187 Ultrasound without RNs,SUPER,1/01/1900,1/01/3000,SUPER,SUPER,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10187-SUPER-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10187 Ultrasound without RNs,MEETING,1/01/1900,1/01/3000,MEETING,Meeting,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10187-Meeting-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10187 Ultrasound without RNs,TECH,1/01/1900,1/01/3000,TECH,Ultrasound & Vascular Tech SEI,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10187-JC2372-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10187 Ultrasound without RNs,LEAD,1/01/1900,1/01/3000,LEAD,Lead Ultrasound & Vasc Tech SEI,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10187-JC2374-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10187 Ultrasound without RNs,ASST,1/01/1900,1/01/3000,ASST,Radiology Resource Assistant SEI,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10187-JC2340-EXTID
Success,,COST CENTER,CN/10100/HBS Center/Main Campus,10196 Emerg Med Trauma Center,1/01/1900,1/01/3000,10196 Emerg Med Trauma Center,10196 Emerg Med Trauma Center,,10196,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,SC,1/01/1900,1/01/3000,SC,Shift Coordinator,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC1544-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,ASST,1/01/1900,1/01/3000,ASST,Staff Assistant,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC0189-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,MGR,1/01/1900,1/01/3000,MGR,Operations Mgr,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC0263-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,INTRPRTR,1/01/1900,1/01/3000,INTRPRTR,Medical Interpreter,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC1675-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,DIR,1/01/1900,1/01/3000,DIR,Dir EMTC Services,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC1300-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,CI,1/01/1900,1/01/3000,CI,Clinical Instructor,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC1616-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,COORD,1/01/1900,1/01/3000,COORD,Quality Outcomes Coordinator,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC1666-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,PPS,1/01/1900,1/01/3000,PPS,Professional Practice Spec,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC1604-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,CPS,1/01/1900,1/01/3000,CPS,Child Psych Specialist,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC1673-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,PHARM,1/01/1900,1/01/3000,PHARM,Emergency Med Clin Pharmacists,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC2161-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,SW,1/01/1900,1/01/3000,SW,Social Worker II,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC1699-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,RN,1/01/1900,1/01/3000,RN,Registered Nurse-Agency,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC1576-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,TEMP,1/01/1900,1/01/3000,TEMP,Temp Agency Staff,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC2416-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,TRAINEE,1/01/1900,1/01/3000,TRAINEE,Clinical Trainee,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC2420-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,ORIENT,1/01/1900,1/01/3000,ORIENT,Orient,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-Orient-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,CHG,1/01/1900,1/01/3000,CHG,CHG,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-CHG-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,EDU,1/01/1900,1/01/3000,EDU,EDU,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-EDU-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,MEETING,1/01/1900,1/01/3000,MEETING,Meeting,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-Meeting-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,USA,1/01/1900,1/01/3000,USA,USA,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-USA-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,SUPER,1/01/1900,1/01/3000,SUPER,SUPER,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-SUPER-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,LPN,1/01/1900,1/01/3000,LPN,LPN II SEI,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC1626-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,PCT,1/01/1900,1/01/3000,PCT,Patient Care Technician SEI,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC1681-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,UCA,1/01/1900,1/01/3000,UCA,Unit Communications Associate SEI,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC0013-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,EDTSP,1/01/1900,1/01/3000,EDTSP,Emergency Services Tech Spec SEI,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC2159-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,CE,1/01/1900,1/01/3000,CE,Clinical Educator I DCN,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC1536-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,CCT,1/01/1900,1/01/3000,CCT,Child Care Technician SEI,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC1679-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,DIR OBS,1/01/1900,1/01/3000,DIR OBS,Unit Support Associate SEI,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10196-JC1772-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10196 Emerg Med Trauma Center,TRAUMA TECH,1/01/1900,1/01/3000,TRAUMA TECH,TECH,,,,,false,USD,,
Success,,COST CENTER,CN/10100/HBS Center/Main Campus,10209 UMC ED Facility,1/01/1900,1/01/3000,10209 UMC ED Facility,10209 UMC ED Facility,,10209,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10209-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10209 UMC ED Facility,CI,1/01/1900,1/01/3000,CI,Clinical Instructor,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10209-JC1616-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10209 UMC ED Facility,SW,1/01/1900,1/01/3000,SW,Social Worker II,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10209-JC1699-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10209 UMC ED Facility,SC,1/01/1900,1/01/3000,SC,Shift Coordinator,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10209-JC1544-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10209 UMC ED Facility,MGR,1/01/1900,1/01/3000,MGR,Nurse Mgr EMTC,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10209-JC1547-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10209 UMC ED Facility,SRGNT,1/01/1900,1/01/3000,SRGNT,Sergeant Security,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10209-JC0640-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10209 UMC ED Facility,SPO,1/01/1900,1/01/3000,SPO,Special Police Officer,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10209-JC0636-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10209 UMC ED Facility,RN,1/01/1900,1/01/3000,RN,Registered Nurse-Agency,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10209-JC1576-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10209 UMC ED Facility,UCA,1/01/1900,1/01/3000,UCA,Unit Communications Associate SEI,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10209-JC0013-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10209 UMC ED Facility,CE,1/01/1900,1/01/3000,CE,Clinical Educator I DCN,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10209-JC1536-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10209 UMC ED Facility,EDTSP,1/01/1900,1/01/3000,EDTSP,Emergency Services Tech Spec SEI,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10209-JC2159-EXTID
Success,,COST CENTER,CN/10100/HBS Center/Main Campus,10218 Dialysis,1/01/1900,1/01/3000,10218 Dialysis,10218 Dialysis,,10218,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10218-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10218 Dialysis,COORD,1/01/1900,1/01/3000,COORD,Operations Coordinator,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10218-JC0061-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10218 Dialysis,MGR,1/01/1900,1/01/3000,MGR,Nurse Mgr,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10218-JC1546-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10218 Dialysis,CI,1/01/1900,1/01/3000,CI,Clinical Instructor,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10218-JC1616-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10218 Dialysis,SW,1/01/1900,1/01/3000,SW,Social Worker II,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10218-JC1699-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10218 Dialysis,CONSULT,1/01/1900,1/01/3000,CONSULT,Independent Contractor Consultant,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10218-JC2414-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10218 Dialysis,RN,1/01/1900,1/01/3000,RN,Registered Nurse-Agency,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10218-JC1576-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10218 Dialysis,RNOC,1/01/1900,1/01/3000,RNOC,Dialysis RNOC,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10218-RNOC-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10218 Dialysis,PD,1/01/1900,1/01/3000,PD,Dialysis PD,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10218-PD-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10218 Dialysis,ORIENT,1/01/1900,1/01/3000,ORIENT,Orient,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10218-Orient-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10218 Dialysis,EDU,1/01/1900,1/01/3000,EDU,EDU,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10218-EDU-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10218 Dialysis,DIR OBS,1/01/1900,1/01/3000,DIR OBS,DIR OBS,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10218-DO-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10218 Dialysis,MEETING,1/01/1900,1/01/3000,MEETING,Meeting,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10218-Meeting-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10218 Dialysis,SUPER,1/01/1900,1/01/3000,SUPER,SUPER,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10218-SUPER-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10218 Dialysis,DT,1/01/1900,1/01/3000,DT,Dialysis Technician SEI,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10218-JC1638-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10218 Dialysis,SC,1/01/1900,1/01/3000,SC,SC,,,,,false,USD,,
Success,,COST CENTER,CN/10100/HBS Center/Main Campus,10190 Radiology Nursing,1/01/1900,1/01/3000,10190 Radiology Nursing,10190 Radiology Nursing,,10190,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10190-EXTID
Success,,SUBAREA,CN/10100/HBS Center/Main Campus/10190 Radiology Nursing,On Call,1/01/1900,1/01/3000,Radiology Nursing On Call,Radiology Nursing On Call,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10190-On Call-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10190 Radiology Nursing/On Call,IR RN,1/01/1900,1/01/3000,IR RN,Radiology (Sed RN) On Call IR RN,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10190-On Call-IR RN-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10190 Radiology Nursing/On Call,MR RN,1/01/1900,1/01/3000,MR RN,Radiology (Sed RN) On Call MR RN,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10190-On Call-MR RN-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10190 Radiology Nursing,ORIENT,1/01/1900,1/01/3000,ORIENT,Orient,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10190-Orient-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10190 Radiology Nursing,EDU,1/01/1900,1/01/3000,EDU,EDU,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10190-EDU-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10190 Radiology Nursing,SUPER,1/01/1900,1/01/3000,SUPER,SUPER,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10190-SUPER-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10190 Radiology Nursing,MEETING,1/01/1900,1/01/3000,MEETING,Meeting,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10190-Meeting-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10190 Radiology Nursing,RN,1/01/1900,1/01/3000,RN,Radiology Nurse DCN,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10190-JC1534-EXTID
Success,,COST CENTER,CN/10100/HBS Center/Main Campus,10219 Nephrology,1/01/1900,1/01/3000,10219 Nephrology,10219 Nephrology,,10219,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10219-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10219 Nephrology,COORD,1/01/1900,1/01/3000,COORD,Clinical Program Coordinator,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10219-JC1540-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10219 Nephrology,CHIEF,1/01/1900,1/01/3000,CHIEF,Chief of Nephrology,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10219-JC1287-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10219 Nephrology,PHYS,1/01/1900,1/01/3000,PHYS,Nephrologist,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10219-JC0507-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10219 Nephrology,FELLOW,1/01/1900,1/01/3000,FELLOW,Fellow,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10219-JC0792-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10219 Nephrology,NP,1/01/1900,1/01/3000,NP,Adv Pract Nurse Practitioner,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10219-JC1578-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10219 Nephrology,PSYCH,1/01/1900,1/01/3000,PSYCH,Psychologist,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10219-JC0556-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10219 Nephrology,LEAD,1/01/1900,1/01/3000,LEAD,Operations Lead,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10219-JC0256-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10219 Nephrology,ACHIEF,1/01/1900,1/01/3000,ACHIEF,Assoc Chief Nephrology,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10219-JC0508-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10219 Nephrology,OBSERVER,1/01/1900,1/01/3000,OBSERVER,Observer,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10219-JC2424-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10219 Nephrology,TRAINEE,1/01/1900,1/01/3000,TRAINEE,Research Trainee,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10219-JC2421-EXTID
Success,,COST CENTER,CN/10100/HBS Center/Main Campus,10168 Respiratory Therapy,1/01/1900,1/01/3000,10168 Respiratory Therapy,10168 Respiratory Therapy,,10168,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,SC,1/01/1900,1/01/3000,SC,Shift Coordinator Resp,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-JC1904-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,COORD,1/01/1900,1/01/3000,COORD,Operations Coordinator,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-JC0061-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,MGR,1/01/1900,1/01/3000,MGR,Clinical Mgr Resp Care Svc,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-JC1901-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,RCS,1/01/1900,1/01/3000,RCS,Clinical Specialist- RCS,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-JC1893-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,DIR,1/01/1900,1/01/3000,DIR,Dir Respiratory Care,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-JC1339-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,ASSOC,1/01/1900,1/01/3000,ASSOC,Operations Associate,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-JC0255-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,CONSULT,1/01/1900,1/01/3000,CONSULT,Independent Contractor Consultant,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-JC2414-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,RN,1/01/1900,1/01/3000,RN,Registered Nurse-Agency,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-JC1576-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,Acute Care RCP,1/01/1900,1/01/3000,Acute Care RCP,CN RESP Acute Care RCP,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-Acute Care RCP-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,NICU RCP,1/01/1900,1/01/3000,NICU RCP,CN RESP NICU RCP,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-NICU RCP-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,EDU,1/01/1900,1/01/3000,EDU,EDU,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-EDU-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,CHG,1/01/1900,1/01/3000,CHG,CN RESP CHG,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-CHG-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,CICU RCP,1/01/1900,1/01/3000,CICU RCP,CN RESP CICU RCP,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-CICU RCP-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,PICU RCP,1/01/1900,1/01/3000,PICU RCP,CN RESP PICU RCP,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-PICU RCP-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,ORIENT,1/01/1900,1/01/3000,ORIENT,Orient,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-Orient-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,ED RCP,1/01/1900,1/01/3000,ED RCP,CN RESP ED RCP,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-ED RCP-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,MEETING,1/01/1900,1/01/3000,MEETING,Meeting,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-Meeting-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,TRSPT RCP,1/01/1900,1/01/3000,TRSPT RCP,CN RESP Transport RCP,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-TRSPT RCP-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,SUPER,1/01/1900,1/01/3000,SUPER,SUPER,,,,100,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-SUPER-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,RCP,1/01/1900,1/01/3000,RCP,RCP Level I SEI,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-JC1895-EXTID
Success,,Job,CN/10100/HBS Center/Main Campus/10168 Respiratory Therapy,ASST,1/01/1900,1/01/3000,ASST,Respiratory Care Assistant SEI,,,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10168-JC2152-EXTID
Success,,COST CENTER,CN/10100/HBS Center/Main Campus,10171 ECMO,1/01/1900,1/01/3000,10171 ECMO,10171 ECMO,,10171,,,false,USD,,CN-10100-HBS Center-LOC_001-CC_10171-EXTID
